attempt_id,submission_type,item_id,question_stem,domain,subdomain,response_type,student_answer,score,confidence,answered_at
a8c40b47-25c3-44a5-a2a0-e1d5b20b8c04,pre,Q10_Open_Diagnose,"You were asked: Which statement about credit reports is FALSE? Options were A) Employers use them to screen applicants, B) They include a credit worthiness assessment, C) They are provided by a single source. You answered [student's answer] with high confidence, indicating you thought that statement was false. In 1-2 sentences, explain your reasoning.",Borrowing & Credit,Credit Reports,diagnose,I answered C. I believe there are 3 major credit bureaus in the States so that rules C out. ,50.00,3,2026-02-09 01:35:38.800328+00
a8c40b47-25c3-44a5-a2a0-e1d5b20b8c04,pre,Q38_Open_Diagnose,"You were asked: Which investment best protects purchasing power during sudden high inflation? Options were A) 10-year fixed bond, B) Bank CD, C) 25-year fixed mortgage (debt), D) House with fixed mortgage. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Inflation Protection,diagnose,D. I guess inflation helps you since your mortgage stays the same through it.,50.00,3,2026-02-09 01:46:02.930145+00
a8c40b47-25c3-44a5-a2a0-e1d5b20b8c04,pre,Q40_Open_Diagnose,"You were asked: What was a key factor in the 2007-2008 financial crisis? Options were A) Strong regulation, B) Failure to manage risk, C) High savings rates, D) Low borrowing. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,2008 Financial Crisis,diagnose,I answered D. Prior to the crash I think banks were giving many loans out and people couldn’t pay them back so they defaulted and the banks lost money. People didn’t have money and couldn’t take out loans they wouldn’t qualify for.,50.00,1,2026-02-09 01:40:08.805972+00
a980a6ec-a7eb-4bf5-bdb3-685b0b9811a8,pre,Q11_Open_Confirm,"You were asked whether buying a single company's stock is safer than a stock mutual fund. You answered ""False,"" which is correct. In 1-2 sentences, explain why a mutual fund is generally safer than a single stock.",Risk Management,Diversification (Stock vs Fund),confirm,because its diversified,50.00,3,2026-02-06 13:18:24.84016+00
a980a6ec-a7eb-4bf5-bdb3-685b0b9811a8,pre,Q30_Open_Diagnose,"You were asked: An investment with a high return is likely to be high risk. True or false? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Risk-Return Tradeoff,diagnose,there are ways to predict high return on something with low risk,50.00,3,2026-02-06 13:17:10.771431+00
a980a6ec-a7eb-4bf5-bdb3-685b0b9811a8,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,buying power is less,50.00,3,2026-02-06 13:16:40.281986+00
aac4672d-f43f-4483-90b8-260301b9b234,pre,Q12_Open_Diagnose,"You were asked: What is the primary function of health insurance? Options were A) Protect against large unexpected bills, B) Cover routine health care, C) Pay for elective procedures. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Health Insurance Purpose,diagnose,"I answered B because health insurance does not cover large unexpected bills, and mainly function with routine health care.",50.00,3,2026-02-02 15:40:51.33238+00
aac4672d-f43f-4483-90b8-260301b9b234,pre,Q2_Open_Confirm,"You were asked whether a 15-year mortgage has higher monthly payments but lower total interest than a 30-year mortgage. You answered ""True,"" which is correct. In 1-2 sentences, explain why total interest is lower on the shorter mortgage.",Borrowing & Credit,Borrowing/Mortgages,confirm,I answered true because a 30-year mortgage will have higher total interest than a 15-year mortgage.,50.00,2,2026-02-02 15:41:54.909053+00
aac4672d-f43f-4483-90b8-260301b9b234,pre,Q9_Open_Diagnose,"You were asked: What is the primary advantage of making a household budget? Options were A) Ensures funds for bills and saving, B) Reduces your taxes, C) Increases investment returns. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Budgeting,diagnose,"I answered C and I was incorrect, it should be A.",50.00,1,2026-02-02 15:39:57.883093+00
aacab1ae-1b61-47a2-ba28-c7d84370e4b6,pre,Q33_Open_Confirm,"You were asked: If 1,000 people each buy a lottery ticket with a 1% chance of winning, how many winners would you expect? You answered ""10,"" which is correct. In 1-2 sentences, explain how you calculated this.",Investment & Risk,Probability (% to Count),confirm,Each ticket has 1% chance of winning so multiplying this 0.01 by the amount of people who bought lottery tickets gives 10. 10 People ar expected to win.,50.00,2,2026-02-06 05:28:43.906663+00
abc363aa-ffef-4e97-aa3c-44556e34f4d9,pre,Q31_Open_Diagnose,"You were asked: What does the stock market do? Options were A) Results in gains for investors, B) Guarantees investors a profit, C) Brings buyers and sellers together. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Stock Market Function,diagnose,C) I picked C because the stock market doesn't guarantee results or gains for investors so I picked answered brings buyers and sellers together.,50.00,3,2026-02-04 17:30:13.061748+00
abc363aa-ffef-4e97-aa3c-44556e34f4d9,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,A) Because the young couple probably doesn't have a lot of money and in increase in prices everywhere would cause more fianicial damage ,50.00,1,2026-02-02 16:07:44.151049+00
ac6519e1-e937-4ec1-966e-acfd0c2670ac,pre,Q2_Open_Diagnose,"You were asked: A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less. True or false? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Borrowing/Mortgages,diagnose,I should've answered that I wasn't sure,50.00,1,2026-02-08 20:37:33.810556+00
ac6519e1-e937-4ec1-966e-acfd0c2670ac,pre,Q39_Open_Diagnose,"You were asked: Are stocks generally riskier than bonds? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Stocks vs Bonds Risk,diagnose,I'm unsure,50.00,1,2026-02-08 20:38:35.819365+00
ac6519e1-e937-4ec1-966e-acfd0c2670ac,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,I said young working couples since they likely have the least amount of capital and purchasing power,50.00,3,2026-02-08 20:38:07.430227+00
ad1d1a5c-573c-4de8-bccc-00e1a7c02992,pre,Q13_Open_Diagnose,"You were asked: What does a home insurance deductible represent? Options were A) Amount you pay before insurance covers damages, B) Monthly premium for coverage, C) Maximum amount insurance will pay. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Insurance Deductible,diagnose,"C, because it is the amount of money that will be deducted from your total cost, as it is covered by insurance.",50.00,2,2026-02-09 00:32:36.127462+00
ad1d1a5c-573c-4de8-bccc-00e1a7c02992,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,"C, because when inflation decreases, individuals are willing to work for less due to overall prices being lower. This leads to more job seekers and higher employment.",50.00,3,2026-02-09 00:29:59.289461+00
ad2394fd-83c5-4d76-ac55-3cee6d7bed92,pre,Q10_Open_Diagnose,"You were asked: Which statement about credit reports is FALSE? Options were A) Employers use them to screen applicants, B) They include a credit worthiness assessment, C) They are provided by a single source. You answered [student's answer] with high confidence, indicating you thought that statement was false. In 1-2 sentences, explain your reasoning.",Borrowing & Credit,Credit Reports,diagnose,"I read it wrong, the true answer is C. A credit report reflects your score and it made from a variety of data from multiple sources.",50.00,3,2026-02-08 23:56:13.184604+00
ad2394fd-83c5-4d76-ac55-3cee6d7bed92,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,"As interest rates rise, bond prices rise as they will be paying out more. ",50.00,3,2026-02-08 23:57:36.040411+00
